,Parameter,Coefficient,SE,CI,CI_low,CI_high,t,df_error,p
1,(Intercept),38.6261982165584,3.2049881130213,0.95,32.097851063752,45.1545453693648,12.0519006169249,32,1.95668776872506e-13
2,MicrobiomeSPF,11.7301019491267,4.80748216953195,0.95,1.93758121991712,21.5226226783362,2.4399678533324,32,0.0204091433773857
3,GenotypeWT,-7.12750766634924,4.80748216953195,0.95,-16.9200283955588,2.6650130628603,-1.48258639658005,32,0.147966579363591
4,MicrobiomeSPF:GenotypeWT,-5.34460678002034,6.79880648501892,0.95,-19.1933224050881,8.50410884504747,-0.786109560817345,32,0.437586047469176
