,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF WT,GF ASO,0.210144407008212,0.0151897542364857,0.405099059779938,0.0675456810003209,23,3.11114498952514,0.0151561180572826
2,GF WT,SPF ASO,0.000777924601210012,-0.17020861701345,0.17176446621587,0.0592414811908859,23,0.0131314171349533,0.989636187983392
3,SPF ASO,GF ASO,0.209366482407002,0.0144118296352756,0.404321135178728,0.0675456810003209,23,3.09962797482207,0.0151561180572826
4,SPF WT,GF ASO,0.0935675191239813,-0.113507466182231,0.300642504430194,0.0717449966019382,23,1.30416786613178,0.24609329745612
5,SPF WT,GF WT,-0.116576887884231,-0.301263461071253,0.0681096853027919,0.0639881130312896,23,-1.82185225288993,0.125147143886573
6,SPF WT,SPF ASO,-0.115798963283021,-0.300485536470043,0.068887609904002,0.0639881130312896,23,-1.8096949229679,0.125147143886573
