,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF WT,GF ASO,2.31683150621157,-38.0048079751822,42.6384709876053,14.3373809968204,32,0.161593774115745,0.879321009245082
2,GF WT,SPF ASO,-46.7269816507707,-88.2895762957361,-5.16438700580528,14.7786340611535,32,-3.16179299503703,0.0082308478812607
3,SPF ASO,GF ASO,49.0438131569823,7.48121851201686,90.6064078019477,14.7786340611535,32,3.3185619830656,0.0082308478812607
4,SPF WT,GF ASO,4.45558570194631,-34.8450870651211,43.7562584690138,13.9743504019181,32,0.318840273343565,0.879321009245082
5,SPF WT,GF WT,2.13875419573474,-37.1619185713327,41.4394269628022,13.9743504019181,32,0.153048559269072,0.879321009245082
6,SPF WT,SPF ASO,-44.588227455036,-85.1610945351221,-4.01536037494987,14.4267113376919,32,-3.09067163065381,0.0082308478812607
