,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF WT,GF ASO,-7.12750766634924,-20.6477986383256,6.3927833056271,4.80748216953195,32,-1.48258639658005,0.221949869045387
2,GF WT,SPF ASO,-18.8576096154759,-33.1092476486949,-4.6059715822569,5.06753115545623,32,-3.72126170258901,0.00456624314580952
3,SPF ASO,GF ASO,11.7301019491267,-1.79018902284968,25.250392921103,4.80748216953195,32,2.4399678533324,0.0408182867547714
4,SPF WT,GF ASO,-0.742012497242924,-13.4890650704426,12.0050400759567,4.53253765667928,32,-0.163707960848262,0.870990652761673
5,SPF WT,GF WT,6.38549516910632,-7.13479580287002,19.9057861410827,4.80748216953195,32,1.32824105091335,0.232193359948245
6,SPF WT,SPF ASO,-12.4721144463696,-25.9924054183459,1.04817652560675,4.80748216953195,32,-2.5943131989991,0.0408182867547714
