,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF WT,GF ASO,-13.9113777729899,-49.2647084119973,21.4419528660175,12.570772850442,32,-1.10664459047168,0.415046504944101
2,GF WT,SPF ASO,-41.1738837279719,-77.615262838475,-4.73250461746873,12.9576560645047,32,-3.17757189440771,0.0197017413388706
3,SPF ASO,GF ASO,27.2625059549819,-9.17887315552117,63.7038850654851,12.9576560645047,32,2.1039689446352,0.0866573270847327
4,SPF WT,GF ASO,-4.28594799663047,-38.7441123108743,30.1722163176134,12.2524737728566,32,-0.349802666472571,0.728778625897922
5,SPF WT,GF WT,9.62542977635943,-24.8327345378844,44.0835940906033,12.2524737728566,32,0.785590726803517,0.525462826310044
6,SPF WT,SPF ASO,-31.5484539516124,-67.1220566945434,4.02514879131853,12.6490961804837,32,-2.49412712983309,0.0539523411837715
