,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF WT,GF ASO,-17.5347442857099,-70.0018158864563,34.9323273150365,18.6559972511652,32,-0.939898524299723,0.425172952006008
2,GF WT,SPF ASO,-71.0411891639461,-126.346338636444,-15.7360396914477,19.6651477785075,32,-3.61254285826363,0.00615378238226011
3,SPF ASO,GF ASO,53.5064448782362,1.03937327748982,105.973516478983,18.6559972511652,32,2.86805600139624,0.0194165959228416
4,SPF WT,GF ASO,2.19246893092351,-47.2739605595937,51.6588984214407,17.5890428881287,32,0.124649700661272,0.901580638406794
5,SPF WT,GF WT,19.7272132166334,-32.739858384113,72.1942848173798,18.6559972511652,32,1.05741938911367,0.425172952006008
6,SPF WT,SPF ASO,-51.3139759473127,-103.781047548059,1.15309565343369,18.6559972511652,32,-2.7505351365823,0.0194165959228416
