,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF ASO,GF WT,-0.121136363636363,-1.53220725958865,1.28993453231592,0.504565734060681,35,-0.240080440384791,0.970015780498177
2,GF ASO,SPF ASO,0.0195000000000003,-1.420971363887,1.459971363887,0.515078649271221,35,0.0378582960633113,0.970015780498177
3,GF ASO,SPF WT,0.6495,-0.790971363886998,2.089971363887,0.515078649271221,35,1.26097247657027,0.431319404366795
4,GF WT,SPF WT,0.770636363636364,-0.55622844193828,2.09750116921101,0.474455618455823,35,1.62425384727132,0.431319404366795
5,SPF ASO,GF WT,-0.140636363636364,-1.46750116921101,1.18622844193828,0.474455618455823,35,-0.296416267751414,0.970015780498177
6,SPF ASO,SPF WT,0.63,-0.728089426012708,1.98808942601271,0.485620807658783,35,1.29730849680285,0.431319404366795
