,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF WT,GF ASO,-4.06883534616411,-16.8150190098674,8.67734831753916,4.53222869388259,32,-0.897755965328061,0.564031364223616
2,GF WT,SPF ASO,-10.7633921325212,-23.9018575247639,2.37507325972152,4.67171440608327,32,-2.30394908526635,0.16721849897551
3,SPF ASO,GF ASO,6.69455678635709,-6.44390860588563,19.8330221785998,4.67171440608327,32,1.4329978685426,0.323113333462452
4,SPF WT,GF ASO,-1.75994958403939,-14.1833926691673,10.6634935010885,4.41747010029158,32,-0.398406677143831,0.692976358742301
5,SPF WT,GF WT,2.30888576212471,-10.1145573230032,14.7323288472527,4.41747010029158,32,0.522671508738071,0.692976358742301
6,SPF WT,SPF ASO,-8.45450637039648,-21.2801062769785,4.37109353618554,4.56046715209345,32,-1.85386849382645,0.218987767532306
