,mu,sigma,omega
0,2.337430978399636,0.5386575044756521,0.8893814485094209
1,2.265353286121341,0.5974839023200919,0.917678350895884
2,2.761429478323026,0.8411543990401863,0.8279834424115027
3,2.4416827895615225,0.5759452715793094,0.8907199923011042
4,2.628266697269683,0.6767017226188821,0.8743448549611156
5,2.601076873815364,0.7805685043834837,0.943662107165623
6,2.701329319844797,0.6067267383219541,0.9272216637887348
7,2.4512677514632304,0.8283323561971209,0.9109275623860139
8,2.369686801228605,0.5832291038705403,0.9180922677340337
9,2.571479041088586,0.6138320271821912,0.9506733958295018
10,2.371692982271394,0.5319678820546804,0.945013937210575
11,2.5848068486889293,0.6686022093424044,0.9844812596172872
12,2.6688400805110453,0.7288971412570023,0.9135637673296383
13,2.408529852720853,0.47306327076523885,0.9168343481405258
14,2.4685296593282593,0.4406603814012882,0.8343055864034147
15,2.568410320727651,0.6539397703451288,0.9822934301012367
16,2.446360061727418,0.5708248691473142,0.9741164309140566
17,2.6870858872548165,0.655046595671394,0.8750004231345405
18,2.33236484006094,0.5719480874917223,0.834377533826873
19,2.4916975183502696,0.5823770285353744,0.9472510101805033
20,2.337915789213927,0.626726441067847,0.9189963065703454
21,2.601734643954726,0.6485878073035263,0.9999999683533624
22,2.3589394309692056,0.6398808316145573,0.9476125749225764
23,2.5523586051662965,0.4594078707257764,0.9170286990840615
24,2.451764277163023,0.7414151203169725,0.9290803737534247
25,2.485669580386994,0.6224973605941794,0.9769886138240885
26,2.6427750067874602,0.5719457617363536,0.949739104830728
27,2.704077578768194,0.5790401174022397,0.9522288430370459
28,2.4452659902606073,0.6134299551461125,0.9999999683533624
29,2.531195317064861,0.47673546335816785,0.9449368718201488
30,2.3848390640332897,0.6387319852771268,0.8367299866029194
31,2.3331894998565255,0.5441055588907482,0.9728080935040697
32,2.529568527712354,0.5562291725386025,0.8633853952877661
33,2.2984646365698715,0.6826143486541744,0.9206905993643107
34,2.5443379725785142,0.5266822641556584,0.9738212685134461
35,2.5012661616042404,0.7081683220590682,0.900000688497516
36,2.348980936431791,0.5994978330413572,0.9999999683533624
37,2.6005933222757904,0.5038412636554684,0.890237393385215
38,2.3430572863149397,0.5528867870943694,0.8617735416889072
39,2.4287410645149006,0.5142700637174893,0.861628274718916
40,2.5697916834827383,0.7139968260016265,0.9043705526547903
41,2.3521428401110716,0.49078290580212736,0.9446264955064665
