,mu,sigma,omega
0,2.9043215525559876,0.33981750275578043,0.4445470981805337
1,2.7776208111498044,0.10289897035135838,0.333333327676249
2,3.0261284089488543,0.2436460790383982,0.4444470212046839
3,2.988515782018784,0.04504576330933095,0.4444444484500118
4,2.8381620585201293,0.30500484631765123,0.2222409454532221
5,2.8932668309948952,0.5304125718151863,0.6746095532410896
6,2.7817056796884283,0.2259163644630017,0.4444444408879402
7,3.0468875503425354,0.043246744032576785,0.22223323416478052
8,2.8818132772893414,0.14480906484461667,0.5555555524001775
9,2.858006710622951,0.35042626483098643,0.6668062020771154
10,2.8287609492794012,0.5901313663266237,0.5645844663376901
11,3.1966492952135597,0.18574573508289965,0.44444474019035535
12,2.864260071513354,0.18487918214045448,0.6666666619959178
13,2.8273403209146677,0.2866164372272419,0.3333349706208393
14,3.02083497565856,0.3347169888645174,0.44474247508376635
15,2.781033485264514,0.41561316401077836,0.7783919429790991
16,2.871056489995781,0.4675100243479334,0.6696401299377773
17,2.8409614695268783,0.20915626645921162,0.6666666578082115
18,3.0148377373893576,0.22111299206217497,0.44444466720825143
19,2.975495460872981,0.33669077393625974,0.4446423694247167
20,2.907677503555731,0.3835329284559753,0.6673254815738887
21,2.7849037685343383,0.3233990344772434,0.7777977817584831
22,2.786837853011646,0.25737733786724853,0.44444452979587795
23,2.949254998224344,0.4493512009809871,0.6702944092848611
24,2.820910701213749,0.25932913062491775,0.22226088993498241
25,2.8969082303444433,0.24529683856444423,0.5555558375638158
26,2.725775333880434,0.23105264549157092,0.44444444630731506
27,2.92798332167844,0.39236801336562876,0.9999999683533624
28,2.8463162142361975,0.1890908168102038,0.22223422247800906
29,2.7474497147047363,0.1671488881029007,0.5555555535790091
30,2.797248804926777,0.25281272255116055,0.6666667624517418
31,3.097585579745467,0.3857053781290376,0.44662376901475775
32,2.962971744698601,0.4700067196296097,0.7840809775267953
33,2.6428910151079315,0.30171402616573806,0.2222231780138086
34,2.941895933658113,0.41613589662450634,0.6685439492518019
35,2.8022496634807137,0.29211110895680376,0.4444466041435995
36,3.072577921600366,0.332196294034241,0.6673672796520875
37,2.6894729644340094,0.29587493915420315,0.6666673532783567
38,2.3932960812517896,0.2733498478073838,0.7777777776667913
39,2.9452853617579366,0.22143128815529717,0.6666667394120972
40,2.8529340880432774,0.171608499205473,0.55555555593738
41,2.881815299460578,0.34351712017045943,0.6668053467130826
42,3.119028302509922,0.39808844650934233,0.5595523397501617
43,2.747304347699255,0.3534169515348775,0.555593924765153
44,2.6181055970401355,0.3147663007266668,0.5555563193843168
45,3.088696013705261,0.293267268047993,0.6668685751483419
46,3.1839128859769334,0.01918834068702945,0.22246055395563077
47,2.8273597382024684,0.35950963261853963,0.6668082830249322
48,2.6960030383185427,0.5533734284366809,0.6705242757779468
49,2.664943989169508,0.48889700428187033,0.6678215628785557
50,3.1245557626208553,0.27598519008755207,0.44454258332547325
51,3.0191661181318894,0.19394777402940366,0.555555567924519
52,3.1837826827225846,0.6810809065118858,0.6109179871748402
53,2.8293852882980435,0.20141608798567354,0.22228178078324004
54,2.867568639508496,0.37625922090381203,0.44469176300039115
55,2.9683815241411646,0.3488785266715896,0.3335416795888001
56,3.4096852851934325,0.07991681619099382,0.22389997302178835
57,2.868821077834511,0.3935533358838663,0.6672824750014487
58,2.784714983692018,0.23574763705166266,0.666666664656232
59,3.061895335490032,0.1982841758278984,0.6666667277977198
60,2.654544695372509,0.1399152931491757,0.555555562400406
61,2.8621028328827482,0.13753666710962875,0.6666666595035049
62,2.862899523308437,0.5105997209600963,0.44800058993714187
63,3.0023117474059156,0.3729583145380296,0.6678057370600646
64,3.195748216707408,0.3743868659402551,0.4481161157965609
65,3.0020044258337304,0.2817573472723335,0.6667019367392661
66,2.8391275465714663,0.3573154481487686,0.7779501819081263
67,2.957839127667695,0.23552123204549402,0.55555594486859
68,2.7593356528236614,0.2278253605679614,0.777777779314368
69,2.5301736212333634,0.2234215000220791,0.3333333330299289
70,3.106107513975002,0.4408374402477902,0.45006559926136414
71,2.8165703055043285,0.21218617806023854,0.7777777781768148
72,3.197371896767127,0.433278045549069,0.5664406571133674
73,2.772836801214574,0.42050261833644054,0.8896335360415015
74,2.670984085950682,0.4435653246904491,0.6671110957689914
75,2.902152782570562,0.21025545350437558,0.6666666712671342
76,2.8569055184274044,0.3692863515096182,0.6669352795361388
77,3.180189213484705,0.37733206019374527,0.6718422319065658
78,2.828229422714059,0.4702397502271351,0.6690390469873958
79,2.9956005735051776,0.5093394279396208,0.4514396608488767
80,2.6297199103946753,0.14897106136299554,0.6666666667112482
81,2.8676974207273447,0.37439509147535194,0.6670173672418809
82,3.011343873758583,0.31240862177574585,0.6668423978122606
83,2.9693929427209422,0.5509624228682545,0.5672325129603482
84,2.7343704792242276,0.3104057498905987,0.6666705998697307
85,3.104980867205786,0.4443180485639561,0.6754365319954653
86,2.9697140557201855,0.3814140431585388,0.5564437365446104
87,2.947635346231672,0.4873763978702045,0.6729356272444994
88,2.881035228228205,0.2973222182702497,0.8889088377438852
89,3.032364385935314,0.13577422433715572,0.5555555506292063
90,2.8500194255877003,0.3056983441016835,0.8889097455388925
91,2.737964060998937,0.2065928505096859,0.6666666617085841
92,2.9486089068008186,0.19736097988901763,0.4444444356837628
93,2.8122470611447765,0.3537698949089888,0.7778905596852758
94,2.966691678228545,0.38682987071740876,0.4452359746925069
