,mu,sigma,omega
0,1.8050317964460971,0.8602749115645538,0.9999999683533624
1,1.5943840337633124,0.5057867382749723,0.9333336928902707
2,1.54045729604453,0.6579882183360765,0.8667116354542133
3,1.754283085611731,0.7702971250624476,0.8677003386279178
4,1.7917971398345864,0.5649679058756429,0.9333547589388052
5,1.6593025632061138,0.6910705081490272,0.8668512028793831
6,2.0277516678845267,0.49824856293366254,0.9333490049703035
7,1.8513393511129645,0.6590217196748233,0.8669550070732487
8,1.7387621692547943,0.5731652085152039,0.9333518166744311
9,2.056682563010063,0.7759041759158782,0.8704246178708108
10,1.6581640926635821,0.6714056300743421,0.9334663979700134
11,1.727323988214933,0.6992931234363868,0.9336660366921758
12,1.9919554169203648,0.440327641753698,0.9333341737277027
13,2.0562792396258547,0.6794025661341706,0.8678389441301295
14,1.4875392162013314,0.7475288064213993,0.9335611459812408
15,1.8073018837641273,0.5447031809646247,0.9333458627178004
16,1.367882389488803,1.0782152545312924,0.938704978373159
17,1.5910140314184296,0.5765268208709488,0.8666727601589871
18,1.888603090758297,0.5537413854555688,0.8666960494481711
19,1.4987689207209773,0.48504771339077885,0.8000000358642898
20,1.4854398771119364,0.6494848901070311,0.8000235901448242
21,1.9282508029322563,0.5205833820467249,0.9999999683533624
22,1.485272714655449,0.6479114829233842,0.8666911177896968
23,2.00770572043658,0.584589834543006,0.9999999683533624
24,1.9986747221333951,0.7137972280668362,0.8681100140462779
25,1.6666358223797548,0.4986146869227022,0.8666671023288397
26,1.882663882797455,0.88498841297517,0.9391786575453032
27,1.7025204155692435,0.5557916895669319,0.9999999683533624
28,1.6917563522599943,0.5452095122676108,0.866671221713776
29,1.3602685827662275,0.6213192938042629,0.9999999683533624
30,1.886038258684046,0.670256358838942,0.9337933213448861
31,1.6153890122391166,0.6774251761923343,0.9999999683533624
32,1.9558554895692202,0.48326815688745184,0.9333378330022487
33,1.6748672548047803,0.710794748152562,0.9336434069358774
34,1.8131584848180147,0.6010330633010396,0.8667304691053325
35,1.919693839425776,0.7336870163139333,0.9347525945436242
36,1.884051522781133,0.5426112565106163,0.9999999683533624
37,1.728125030964763,0.5588498498114476,0.8666765656031229
38,1.9092149287427311,0.8197235986017327,0.9999999683533624
39,1.57276908138901,0.6926539361764336,0.9999999683533624
40,1.542286003644049,0.6449922086787275,0.9333687937928749
41,1.7096986769586442,0.5619066751913172,0.9999999683533624
42,1.8058907572985072,0.6252166614401455,0.9999999683533624
43,1.7148900986584232,0.6431934844830602,0.8667602552365608
44,1.754415751470235,0.5277101227243746,0.9999999683533624
45,1.6088657459673095,0.6457694130789274,0.9333887147201959
46,1.6376829324807107,0.6899213398066936,0.8668269196573314
47,2.026136090544957,0.44724615506325954,0.9333350873974929
48,1.7384406874580267,0.7725335486885112,0.9344039733938885
49,1.8696728308803467,0.7801636860395881,0.9999999683533624
50,1.804126471228182,0.5513924262002967,0.8666808045097203
51,1.6661785057747445,0.7046873263673906,0.8669135264710068
52,2.1063618155015917,0.6507659257033507,0.9343853759381263
53,1.9593937188746624,0.6191213080478872,0.9999999683533624
54,1.7391463251546737,0.5669551354126467,0.9333485735853682
55,1.6793468713921382,0.7393500539455279,0.9338418702954144
56,2.2073214111095054,0.706982934743319,0.9999999683533624
57,1.7597188010506954,0.560647918636258,0.9333479183929206
58,1.6361653635655762,0.46193917866446993,0.9333333818982198
59,1.587535430451653,0.8014593457632908,0.9999999683533624
60,1.6564777139510927,0.3804586852096605,0.7999999971202484
61,1.7672970220170077,0.3686582528407443,0.9333333315298392
62,1.5667109957240706,0.7186462253273453,0.9999999683533624
63,1.6113947637821402,0.6176041257732723,0.9999999683533624
64,1.6214734197711216,0.7971773356313486,0.9342311105954585
65,1.5411921884098687,0.812299114560649,0.9341140575586356
66,1.7023652561661777,0.6448033935914892,0.9334302085537517
67,2.0533990340049093,0.46274208721269594,0.9999999683533624
68,1.5660879565053434,0.5566012040739942,0.9999999683533624
69,1.7131756517483745,0.551925541052439,0.8666735596622269
70,1.9874382082390816,0.6381061985583126,0.8670831376199405
71,1.4889957873008461,0.6803836210114691,0.866722316293204
72,1.5683652055765451,0.6549715536110536,0.9999999683533624
73,1.7071216994538079,0.6400970318849765,0.8667497644807831
74,1.9867049295220867,0.7744610991170486,0.8030529084585413
75,1.9779297020110367,0.7704559979610873,0.8692809793607094
76,1.9089555097876374,0.46996093739867395,0.8666680979732767
77,1.8386312875247464,0.530331216908972,0.9999999683533624
78,1.7328681147783727,0.8765881316759045,0.9366400434119625
79,1.5272964674565788,0.5695170365376246,0.9333363959598744
80,2.24062744146271,0.624288233662723,0.9999999683533624
81,1.6571739809793125,0.5502048118426429,0.9999999683533624
82,1.5430040237863636,0.7066711975609591,0.8667991780083608
83,1.822944373761165,0.8349393764732032,0.9363856551562542
84,1.6045436085514395,0.5135421753282242,0.8666671565471619
85,1.7799959096287836,0.7451879107870901,0.9342199194552727
86,1.6496183883480637,0.7181128506438496,0.9999999683533624
87,1.889741216370962,0.8277912271878243,0.9370105304506631
88,1.6764113843076733,0.6546873032861603,0.8000885671628359
89,1.722137714772769,0.5115154169676696,0.9999999683533624
90,1.191988237700516,1.1270399612531463,0.8710296606972318
91,1.6811261597511171,0.7084315926050136,0.9336405848165789
92,2.0910920021564183,0.46674685661285603,0.9333415990464103
93,1.3916030762076426,0.6375183311386491,0.866676370356311
94,1.8979421829985037,0.6566071430919278,0.8001879743318908
95,1.9101037096998819,0.5668719074737368,0.9999999683533624
96,1.9398246127601988,0.8302583939967452,0.9999999683533624
97,2.24873220925029,0.7307857685481682,0.9999999683533624
98,1.968880020062929,0.7736761312015356,0.9361459857238026
99,1.8630767632621972,0.6899485316745985,0.8671960301258639
100,1.401933606305594,0.7505557710704734,0.8001337096092377
101,1.8631824543602877,0.5770132555960995,0.9999999683533624
102,1.4469556638029353,0.7305237242970472,0.9999999683533624
103,1.2502992055626407,0.609315441697637,0.9999999683533624
104,1.8262396856255483,0.6625757659228172,0.933622275999028
105,1.7278491866959083,0.3333993345776391,0.8666666584933692
106,1.7140474238862744,0.7636256211367978,0.9999999683533624
107,2.0914969128667025,0.8550701961075463,0.8750539319876143
108,1.6077236009205753,0.6891955844421325,0.9334774567861801
109,1.9886291562164382,0.6011894058928325,0.9999999683533624
110,1.9789133150262006,0.6299780619459925,0.9999999683533624
111,1.6477172082637572,0.50447659912482,0.9999999683533624
112,1.8309567699439637,0.7469303459304095,0.9999999683533624
113,1.7531269483295684,0.569455746914804,0.9333516933589983
114,1.549986743432506,0.5362473515705032,0.933334307816291
115,1.907460650830615,0.4919830505073179,0.9333374410242967
116,1.7493967621788993,0.6266842980153581,0.8667458369161304
117,2.146043863507856,0.5304738405866852,0.9334453210433363
118,1.6904972864835455,0.7046316674498849,0.9999999683533624
119,2.1689656510775395,0.814760075500065,0.8078517984685414
120,1.82360005241258,0.42179355521324846,0.8666666934461957
121,1.9858412016852856,0.8124486942054536,0.9377651678582526
122,2.2600687071632937,0.6408320777091253,0.9999999683533624
123,1.9071026301286813,0.7023704841936351,0.9341957814543115
124,1.892899538673266,0.5974208002505651,0.8009401856047146
125,1.6186148553241502,0.49682679316977,0.9999999683533624
126,1.5399475172593438,0.6189696483028758,0.9999999683533624
127,1.5315217213583348,0.5270924732566251,0.9333338753482852
128,1.5697122308550877,0.38995513762480993,0.933333331613612
129,1.600220523377166,0.751748103916639,0.8670600561815928
130,1.6451147890063598,0.5784738218236046,0.9333440495479185
131,2.0204972769600773,0.69438060239624,0.8678907380927732
132,1.932393435137413,0.7666776671211865,0.9355805619184441
133,1.7307053478601766,0.7419978784732898,0.9999999683533624
134,1.7674841801716512,0.7445179587870814,0.8007110652704725
135,1.7776490455607237,0.6682910971346048,0.9999999683533624
136,1.5028758650654703,0.6383455398423453,0.8666879399840252
137,1.6980258858140131,0.5755763586091893,0.9999999683533624
138,1.7762351260560292,0.5329816130329824,0.9333397073048041
139,1.8417460776030443,0.7649843699531941,0.934844360856055
140,1.5105009289831162,0.6402994740519836,0.9999999683533624
141,1.5692828132042715,0.8281808823587109,0.9344062498295592
142,1.7428063590677492,0.6033804019387393,0.7333003828181874
143,1.8752296048717594,0.7015972920074606,0.8673439792960417
144,1.477011825523873,0.7060154590958229,0.866757493361307
145,1.5647801869761437,0.6860107432764796,0.8000906660829145
146,1.7500433121483336,0.7582564054248816,0.9342629153431723
147,1.6061087522006037,0.7195978632962365,0.9335874123911143
148,2.001869407959425,0.5116655044978243,0.9999999683533624
149,1.6122049597698294,0.6254282761818076,0.8666979794129468
150,1.5802232853058151,0.5469042409120122,0.9999999683533624
151,1.63222052645873,0.6204289908584152,0.8666979629529924
152,1.8245139757815736,0.5955388256377352,0.8667264867121471
153,1.5073608429786112,0.7341020083763001,0.933531737794871
154,1.5522000527844497,0.8711621773704543,0.9349796426232099
