,mu,sigma,omega
0,2.0625623192967897,0.6924258985297245,0.8989385020678141
1,1.8727153395840483,0.7419990534001164,0.8212207952103052
2,1.9405821942743622,0.6369976069204453,0.8721096546512026
3,2.0097428208810912,0.6329119676357584,0.9491872710441259
4,1.9319744504091323,0.6909239246755992,0.8982218313401541
5,1.885340977473464,0.7282866465091917,0.821041272747106
6,1.903374664419141,0.9401290188687457,0.8545902082967651
7,1.7095558795323065,0.60322627697279,0.9487545042656824
8,1.9864321059132228,0.5707282269238777,0.89753520913602
9,2.0226904498900615,0.7815284256484403,0.9267985285048244
10,1.6574624146798929,0.7006767789245963,0.8720152105477927
11,1.8408705206130043,0.8784056943732839,0.7474562018942739
12,1.9413403513514582,0.5469717770523205,0.9743987430940786
13,1.8112616083454667,0.5725659293999458,0.9231077318683643
14,1.9262489518555022,0.6701914830123864,0.8210121034514115
15,2.1805757209115413,0.6466573666450506,0.8731402483403969
16,2.1689519062247324,0.7903052336570041,0.9558105343251014
17,1.8522482425652,0.7528076227845737,0.9244165928920575
18,1.9333920435949492,0.7412064958591339,0.8733458157099994
19,1.9987105002082526,0.7177820891325667,0.9503752537555514
20,1.9365548951376945,0.8407437094276704,0.9020691556178646
21,2.013936488449351,0.6897863506124496,0.8985866180032995
22,1.9202912040088307,0.7362436468201473,0.8988507942688054
23,1.985524667982521,0.6132236145033377,0.9999999683533624
24,2.114976091246947,1.0040319554091928,0.8686941394743778
25,1.7900148904027238,0.7705863129809629,0.9757184011385561
26,1.880591852666597,0.7440852003380305,0.8473946856122379
27,1.764311593491192,0.7050889514155476,0.8978629027742427
28,2.002453663449382,0.7465254798603816,0.9254257497507303
29,1.9656319409270764,1.0385191390427901,0.916780018568616
30,1.984295316449956,0.654802614299392,0.8980066330070999
31,1.9901597820547123,0.696470951345792,0.9499133566792956
32,2.030437220372079,0.6169566799407885,0.9234564135319842
33,1.8952862407346995,0.6683862094639037,0.8978855202004571
34,2.1638514065998993,0.540672019717498,0.7953169500557953
35,1.884270517715669,0.6552910639925619,0.8208183635285273
36,1.9543501973903417,0.7378132564174279,0.8991112191670612
37,1.9358305721211522,0.6068933511905041,0.8463127847180304
38,1.8985348211751953,0.7069320436292171,0.9752833717928113
39,1.934249625065268,0.7042802895772999,0.8214005509670655
40,1.9817000362826984,0.8666635877335431,0.9299506128542626
41,2.0211644901098573,0.8947540633792724,0.8298713328497778
42,1.8392821509371235,0.6870720145139637,0.8978984236563758
43,1.7982583060891812,0.7377272786671684,0.8982694690936701
44,1.844956980460069,0.6707660730003863,0.8977941509346634
45,1.959275527963159,0.7957127429575774,0.9007198374130826
46,2.048983342180361,0.8265485714445289,0.9550878021351382
47,2.0658993401015815,0.6786179929248405,0.9243773042999244
48,1.8720269427832754,0.6384357708510068,0.9233076285514288
49,1.9510843622540675,0.7046971383335304,0.8728225640764966
50,1.7398299093921323,0.7218412938259676,0.9235881468729225
51,1.9986069491449712,0.7598451603818855,0.9000521949419494
52,1.6615300941917592,0.676502113001152,0.8975808640053023
53,2.149043776973801,0.576951190226036,0.8464700366143877
54,1.9579736320903591,0.8951016426248942,0.9827110952321165
55,1.8061313075154823,0.7154585460645247,0.9493760594298045
56,2.0895743482506237,0.6208963922641614,0.8723370108057786
57,2.0252476771735965,0.775038116560288,0.9008560865806036
58,2.0084878066773357,0.5727834789800095,0.897557488169348
59,1.9857424575254619,0.6314449383383058,0.8978128964239969
60,1.9682226947323798,0.6897899478229255,0.8983586234457857
61,1.969798740885747,0.7815807407502565,0.8489394139732533
62,1.8691652979661728,0.6368719718153198,0.7948521674354456
63,1.7322564019360431,0.6369421814775793,0.9231731558756465
64,1.8134773177339312,0.58361031482627,0.8461931870214688
65,1.810230200273463,0.7803547370019194,0.8476042033884208
66,2.071886773717774,0.7340635789119323,0.9257925003050508
67,1.9729228854043663,0.653909567418483,0.846652438161644
68,2.1483315341505698,0.680406752148719,0.9250556421070375
69,1.746500188834547,0.6613448619546317,0.8976087568644064
70,2.046713650813042,0.7537473746478298,0.9261311344619187
71,2.0052470103985316,0.6262034377792051,0.897817260840595
72,1.9182980529950924,0.7569261565777551,0.8992533953266479
73,2.1879094912203088,0.6371049194095871,0.9243564494065465
74,2.06731846529689,0.6132761257456373,0.923515124182087
75,1.7920131703300073,0.7038512259660646,0.9235717255791381
76,1.9284723390907332,0.7444501667273471,0.8733764373428143
77,2.0434120005979635,0.7158824854773748,0.8993116900491945
78,1.9108932285145974,0.6207172166993231,0.8719845391750829
79,1.9577463717883552,0.6990294092231948,0.9241151247986069
80,1.9243410511645378,0.7767406571096612,0.8997802507929534
81,1.8664455369930542,0.616509292137145,0.8975713484723766
82,1.9468420184205528,0.6309945572617094,0.9233842510740073
83,1.9561709529034317,0.7248475563369198,0.8731830441943469
84,1.9579537722177314,0.5975032574886271,0.9745292744263959
85,1.9463066757898404,0.8348040145326093,0.9792940522155791
