,mu,sigma,omega
0,2.1790550173580088,0.3127257098886109,0.9090933018280283
1,2.0965203230523755,0.3330968828041957,0.9090933023223504
2,2.2269256355014724,0.3681801256040943,0.9090934798205081
3,2.1579811890903158,0.30846705694754606,0.9090933015718146
4,2.262651590434552,0.4760238555063989,0.9999999683533624
5,2.1574165394947804,0.3122625003604891,0.9999999683533624
6,2.1297917034722094,0.47430783034424234,0.8181959084642679
7,2.058755614130316,0.34639398187782416,0.9090933033136668
8,2.245879310359466,0.3057494029360019,0.9090909094512382
9,2.0878302957168957,0.42226377789820463,0.9090942157265054
10,2.1628976176554904,0.40096127104453255,0.9999999683533624
11,2.1376732933539575,0.23608010455974668,0.9090909087571573
12,2.156463260807221,0.4672184142382663,0.8181955620387698
13,2.059958377460244,0.18865795090768997,0.9090909087570266
14,2.1647748828263005,0.39118409555263917,0.8181821438862511
15,2.1741001278281145,0.4880242726942258,0.9999999683533624
16,2.217049239408014,0.4115378765520425,0.9999999683533624
17,1.9324064421394869,0.4190740422214297,0.9090934141774634
18,1.962565450948176,0.40157153476893903,0.8181818650374845
19,2.170627294326415,0.27747465660874765,0.9999999683533624
20,2.2389665308830424,0.39868669724844513,0.8181831501813935
21,2.0498230806276836,0.4705794158594022,0.9999999683533624
22,2.1855286746393916,0.33424974371261246,0.9090933065119025
23,1.998987373106996,0.6012515053967895,0.9999999683533624
24,2.2595883598395456,0.34324120208964154,0.8181818566823382
25,2.206730456031036,0.5032323538071496,0.9091732279822132
26,2.3107739248231494,0.4098638713393326,0.8181873481543215
27,2.169244258689191,0.33908330189348507,0.9090933076126182
28,2.1420974782712086,0.29802741876499456,0.9999999683533624
29,2.150600917328035,0.32597248316782146,0.9090933025385155
30,2.2861499195484427,0.461087259342622,0.9999999683533624
31,2.283062122246426,0.34725635491125534,0.9090933842482144
32,2.071220635694108,0.28144829366810326,0.909093301416154
33,2.090227509400243,0.42939871975242017,0.9999999683533624
34,2.11149366062885,0.22254957558706268,0.818181819858085
35,2.2656733675768153,0.4836782666296287,0.9091642787834673
36,1.9698289731380199,0.46661364743431594,0.9090957015768241
37,2.1311299979742135,0.33459119940685983,0.9999999683533624
38,2.3266003222772227,0.5546017284039604,0.7277951139451629
39,2.095668352942915,0.44415476392511405,0.9090963870906417
40,2.0784708063377564,0.3517085511952377,0.8181818327587187
41,2.2583345272498527,0.4577012314282031,0.9999999683533624
42,2.130934763588422,0.44453225594828,0.8181859113824013
43,2.1998779574602008,0.5058071920901208,0.90917501607484
44,2.2373577819607413,0.367469166223548,0.818181994124205
45,2.298877311248518,0.20888002022159857,0.9999999683533624
46,1.9710953569609393,0.2729094032655147,0.7272727210610626
47,2.1824237488833034,0.29782758799312303,0.9999999683533624
48,2.0522244939152774,0.39680207536475504,0.9999999683533624
49,2.185677394187192,0.5097885250272034,0.8182559112953269
50,2.2117402919947673,0.2808087556029244,0.9090909087662786
51,2.2449963757464486,0.3059671882171395,0.9999999683533624
52,2.164480251251124,0.3474986908885721,0.9090933140934995
53,2.230117751123049,0.34344924224098744,0.9090933272399397
54,2.1103360570650747,0.4681892360931597,0.9091035561123444
55,2.0708051845523845,0.3336010536771672,0.9090933020109014
56,2.071063796547955,0.3550719105664215,0.909093306898233
57,2.0866465592802066,0.46927717584032486,0.9091018422524664
58,2.1484742547401594,0.4184206566594936,0.9999999683533624
59,1.964350171785606,0.2723217775832985,0.9999999683533624
60,2.2548856106715522,0.3815566554744377,0.9090939494400833
61,2.1084922826796446,0.4943427485152081,0.9999999683533624
