,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF ASO,GF WT,-2.98931818181816,-33.4945521834192,27.5159158197829,10.9079535485162,35,-0.274049405190654,0.942789142583408
2,GF ASO,SPF ASO,-0.0344999999999848,-31.1753279725899,31.1063279725899,11.1352269898837,35,-0.00309827541291506,0.997545530241111
3,GF ASO,SPF WT,11.6675,-19.4733279725899,42.8083279725899,11.1352269898837,35,1.04780082261456,0.603825003924402
4,GF WT,SPF WT,14.6568181818182,-14.0280065840044,43.3416429476407,10.257018060458,35,1.42895509157012,0.603825003924402
5,SPF ASO,GF WT,-2.95481818181818,-31.6396429476407,25.7300065840044,10.257018060458,35,-0.288077700984981,0.942789142583408
6,SPF ASO,SPF WT,11.702,-17.6578541749094,41.0618541749094,10.4983926861309,35,1.11464681783709,0.603825003924402
