,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF ASO,GF WT,-0.877159090909078,-6.66514056625893,4.91082238444078,2.0660108948947,34,-0.424566536931928,0.81033534453278
2,GF ASO,SPF ASO,-0.0562499999999893,-5.96482737472023,5.85232737472026,2.10905741172271,34,-0.0266706822144037,0.978878327447631
3,GF ASO,SPF WT,3.77597222222223,-2.27673797617646,9.82868242062092,2.16050539670674,34,1.74772635512874,0.179076813727255
4,GF WT,SPF WT,4.65313131313131,-0.945592815459395,10.251855441722,1.99845578228619,34,2.32836340657397,0.155855114060145
5,SPF ASO,GF WT,-0.820909090909089,-6.26349098880647,4.62167280698829,1.94272105833459,34,-0.422556335294382,0.81033534453278
6,SPF ASO,SPF WT,3.83222222222222,-1.89108703922143,9.55553148366587,2.04292624973884,34,1.87584951865596,0.179076813727255
