,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF WT,GF ASO,0.00345517957142854,-0.110612085731636,0.117522444874493,0.0393533938512737,22,0.0877987698973697,0.930830909221733
2,GF WT,SPF ASO,-0.037609675952381,-0.156334649869118,0.0811152979643555,0.040960310971898,22,-0.918198008266691,0.552709126629275
3,SPF ASO,GF ASO,0.0410648555238096,-0.0776601183929269,0.159789829440546,0.040960310971898,22,1.00255233784683,0.552709126629275
4,SPF WT,GF ASO,0.0625703852904763,-0.0561545886262602,0.181295359207213,0.040960310971898,22,1.5275856995667,0.489132793404412
5,SPF WT,GF WT,0.0591152057190477,-0.0596097681976887,0.177840179635784,0.040960310971898,22,1.44323136998656,0.489132793404412
6,SPF WT,SPF ASO,0.0215055297666667,-0.101701198334276,0.14471225786761,0.0425065235254038,22,0.505934806778871,0.741521499263654
