,Parameter,Coefficient,SE,CI,CI_low,CI_high,t,df_error,p
1,(Intercept),1.24914025215541,0.0787248950941202,0.95,1.08628539878952,1.4119951055213,15.867156769939,23,7.00728222937921e-14
2,MicrobiomeSPF,0.0358047065533633,0.100354944072616,0.95,-0.171795312245632,0.243404725352358,0.356780693609428,23,0.724508462331714
3,GenotypeWT,-0.144448280431003,0.100354944072616,0.95,-0.352048299229998,0.0631517383679925,-1.43937383220981,23,0.163516696814925
4,MicrobiomeSPF:GenotypeWT,-0.13676826059746,0.138236372740218,0.95,-0.422731985103235,0.149195463908315,-0.98937969715455,23,0.332772395518146
