,Level1,Level2,Difference,CI_low,CI_high,SE,df,t,p
1,GF ASO,GF WT,-1.10772727272727,-7.5047555650578,5.28930101960327,2.28340919942314,34,-0.485119913245123,0.630702513060476
2,GF ASO,SPF ASO,-2.436,-8.96631402993991,4.09431402993992,2.33098533407523,34,-1.0450516201838,0.455058744147749
3,GF ASO,SPF WT,3.03166666666667,-3.65794672434605,9.7212800576794,2.38784699075603,34,1.26962350535986,0.425680620420435
4,GF WT,SPF WT,4.13939393939394,-2.04846219042954,10.3272500692174,2.20874552461893,34,1.874092734204,0.208596410442281
5,SPF ASO,GF WT,1.32827272727273,-4.68701093119321,7.34355638573867,2.14714605207362,34,0.618622438836864,0.630702513060476
6,SPF ASO,SPF WT,5.46766666666667,-0.857884205798652,11.793217539132,2.25789544669096,34,2.42157655026931,0.125626585382966
