,Parameter,Coefficient,SE,CI,CI_low,CI_high,t,df_error,p
1,(Intercept),6.15208285714285,1.4152388711298,0.95,3.31219829799113,8.99196741629458,4.34702789941855,52,6.43986602102761e-05
2,ConditionNAC,0.780269857142858,2.00145000554935,0.95,-3.23593340198344,4.79647311626916,0.389852284583393,52,0.698238043844346
3,ConditionSPF,7.14437928571429,1.73330654921025,0.95,3.66624523654905,10.6225133348795,4.1218209721584,52,0.000135511355399137
4,GenotypeWT,1.34301714285714,2.00145000554935,0.95,-2.67318611626916,5.35922040198345,0.671022078559747,52,0.505176307843481
5,ConditionNAC:GenotypeWT,0.916746267857143,2.78590050372091,0.95,-4.67357207715416,6.50706461286845,0.329066406582976,52,0.74342720740001
6,ConditionSPF:GenotypeWT,-4.53188395238096,2.43760944745565,0.95,-9.42330516210602,0.359537257344106,-1.85915096329779,52,0.0686683466564734
